Epoch,Train Loss,Val Loss
1,0.9073027968406677,0.9234434962272644
2,0.8902535438537598,0.9238109588623047
3,0.8787498474121094,0.9233078956604004
4,0.8770272731781006,0.9223970770835876
5,0.8623340725898743,0.9207994937896729
6,0.8552094101905823,0.9188998937606812
7,0.8488208651542664,0.9164620637893677
8,0.8536415696144104,0.913942277431488
9,0.8446117043495178,0.9109740257263184
10,0.8425079584121704,0.9072379469871521
11,0.833147406578064,0.9028955698013306
12,0.8279959559440613,0.8979614973068237
13,0.8385940194129944,0.8938910365104675
14,0.8238016366958618,0.889451265335083
15,0.8115573525428772,0.8836755752563477
16,0.8069468140602112,0.8778840899467468
17,0.8256685137748718,0.8764509558677673
18,0.8163543939590454,0.8708040118217468
19,0.79876708984375,0.8629063367843628
20,0.8089165687561035,0.856238842010498
21,0.8274499773979187,0.8539009094238281
22,0.8189448714256287,0.8509456515312195
23,0.7921733260154724,0.8453277349472046
24,0.7804521322250366,0.842626690864563
25,0.7835906147956848,0.8495014905929565
26,0.7852973341941833,0.8539705276489258
27,0.8086782097816467,0.8479894995689392
28,0.7708706855773926,0.8420346975326538
29,0.7826892137527466,0.8433130979537964
30,0.7841792106628418,0.8449541926383972
31,0.7930073738098145,0.8453972339630127
32,0.7944679856300354,0.8408277034759521
33,0.7880242466926575,0.8366011381149292
34,0.8022482991218567,0.8322910666465759
35,0.7791057229042053,0.833296000957489
36,0.7685279846191406,0.8372861742973328
37,0.7619931697845459,0.836646556854248
38,0.7632486820220947,0.8315736651420593
39,0.7981286644935608,0.846729040145874
40,0.7818956971168518,0.8651994466781616
41,0.7663434147834778,0.8907594680786133
42,0.7596982717514038,0.9049659967422485
43,0.7763248682022095,0.8982952833175659
44,0.7550113797187805,0.8864261507987976
45,0.7735186815261841,0.867659330368042
46,0.7614044547080994,0.8499121069908142
47,0.7829166650772095,0.8333985805511475
48,0.7430402636528015,0.8297280073165894
49,0.7592177987098694,0.8302623629570007
50,0.7442650198936462,0.8274586200714111
51,0.7458873391151428,0.822647750377655
52,0.7424471974372864,0.8216695785522461
53,0.7409382462501526,0.8239745497703552
54,0.7661746740341187,0.8025614619255066
55,0.7500917911529541,0.8001216650009155
56,0.7543584108352661,0.798490047454834
57,0.7273759841918945,0.7967137098312378
58,0.7710844874382019,0.8017913699150085
59,0.752400815486908,0.8075954914093018
60,0.7515197396278381,0.8098174929618835
61,0.7331411838531494,0.8121494650840759
62,0.7370882034301758,0.8150191307067871
63,0.7468870878219604,0.817236602306366
64,0.7371566295623779,0.8191126585006714
65,0.7311092019081116,0.825413703918457
66,0.7334222793579102,0.8273557424545288
67,0.7504379153251648,0.82306307554245
68,0.7261865139007568,0.8157458305358887
69,0.7325628399848938,0.8152493238449097
70,0.70632004737854,0.8136506080627441
71,0.7397776246070862,0.8128291368484497
72,0.7329582571983337,0.8069636225700378
73,0.7377566695213318,0.8006662726402283
74,0.7305172085762024,0.7979649305343628
75,0.7065299153327942,0.7974936366081238
76,0.7361612319946289,0.8040849566459656
77,0.7253732085227966,0.8109537959098816
78,0.7354480028152466,0.8038530349731445
79,0.734238862991333,0.797179639339447
